PRECINCTID,Precinct_L,NAME,age_18_19,age_20_24,age_25_29,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,party_dem,party_rep,party_npp,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,PRECINCT_ID_x,DEM VOTE - 2020,REP VOTE - 2020,TURNOUT - 2020,PRECINCT_ID_y,DEM VOTE - 2016,REP VOTE - 2016,TURNOUT - 2016
WP-041-29380-00001,"Ford River Township, Precinct 1",0412938000001,0.006532066508313539,0.06532066508313539,0.06591448931116389,0.12292161520190023,0.16330166270783847,0.20249406175771972,0.23159144893111638,0.1021377672209026,0.03978622327790974,0.38785834738617203,0.4272062956717257,0.1849353569421023,0.9623131903833658,0.012345679012345678,0.001299545159194282,0.004548408057179987,0.01949317738791423,WP-041-29380-00001,0.3566929133858267,0.6307086614173228,1270.0,0412938000001,0.3269581056466302,0.6265938069216758,1098.0
WP-041-31400-00001,"Garden Township, Precinct 1",0413140000001,0.013201320132013201,0.041254125412541254,0.054455445544554455,0.10726072607260725,0.1551155115511551,0.18646864686468648,0.24257425742574257,0.15181518151815182,0.04785478547854786,0.43423137876386686,0.4041204437400951,0.16164817749603805,0.9536178107606679,0.022263450834879406,0.0,0.0055658627087198514,0.01855287569573284,WP-041-31400-00001,0.3740601503759398,0.6071428571428571,532.0,0413140000001,0.3812260536398467,0.5574712643678161,522.0
WP-041-32300-00001,"City of Gladstone, Precinct 1",0413230000001,0.01136978884677856,0.07417433676231727,0.07417433676231727,0.18299945858148348,0.15322144017325393,0.18949648077964265,0.17433676231727124,0.08500270709258256,0.055224688684353006,0.45037037037037037,0.29777777777777775,0.2518518518518518,0.9646786334684424,0.011580775911986103,0.0023161551823972205,0.004053271569195136,0.017371163867979156,WP-041-32300-00001,0.4338781575037147,0.5475482912332839,1346.0,0413230000001,0.403010033444816,0.5476588628762542,1196.0
WP-041-32300-00002,"City of Gladstone, Precinct 2",0413230000002,0.006144393241167435,0.0670762928827445,0.059395801331285206,0.15053763440860216,0.1490015360983103,0.17972350230414746,0.18996415770609318,0.13312852022529442,0.06502816180235535,0.40647310804378867,0.38457877201332696,0.20894811994288434,0.9668691330756488,0.00717835450027609,0.0,0.007730535615681944,0.018221976808393152,WP-041-32300-00002,0.3517520215633423,0.6340970350404312,1484.0,0413230000002,0.3443708609271523,0.6117549668874173,1208.0
WP-041-51260-00001,"Maple Ridge Township, Precinct 1",0415126000001,0.01048951048951049,0.05944055944055944,0.055944055944055944,0.13111888111888112,0.16083916083916083,0.2202797202797203,0.22727272727272727,0.1048951048951049,0.02972027972027972,0.4826446280991736,0.3785123966942149,0.13884297520661157,0.9767441860465116,0.0,0.001937984496124031,0.007751937984496124,0.013565891472868217,WP-041-51260-00001,0.3245033112582781,0.6600441501103753,453.0,0415126000001,0.3357314148681055,0.5995203836930456,417.0
WP-041-52220-00001,"Masonville Township, Precinct 1",0415222000001,0.011315417256011316,0.06082036775106082,0.055162659123055166,0.1272984441301273,0.14214992927864215,0.21428571428571427,0.22206506364922207,0.13507779349363508,0.03182461103253183,0.40134680134680134,0.39461279461279464,0.20404040404040405,0.9547581903276131,0.02574102964118565,0.00234009360374415,0.0070202808112324495,0.01014040561622465,WP-041-52220-00001,0.3217866909753874,0.6618049225159526,1097.0,0415222000001,0.3107822410147992,0.6405919661733616,946.0
WP-041-56500-00001,"Nahma Township, Precinct 1",0415650000001,0.00468384074941452,0.053864168618266976,0.04215456674473068,0.11475409836065574,0.15690866510538642,0.20608899297423888,0.2693208430913349,0.11475409836065574,0.03747072599531616,0.4194260485651214,0.3973509933774834,0.18322295805739514,0.9517766497461929,0.012690355329949238,0.0,0.01015228426395939,0.025380710659898477,WP-041-56500-00001,0.2900302114803625,0.6797583081570997,331.0,0415650000001,0.2932330827067669,0.6165413533834586,266.0
WP-041-85240-00001,"Wells Township, Precinct 1",0418524000001,0.01064638783269962,0.07452471482889733,0.060836501901140684,0.1634980988593156,0.1596958174904943,0.18098859315589352,0.18783269961977186,0.11482889733840304,0.04714828897338403,0.40070921985815605,0.3773049645390071,0.22198581560283687,0.9554140127388535,0.01910828025477707,0.0007961783439490446,0.0031847133757961785,0.021496815286624203,WP-041-85240-00001,0.3316062176165803,0.6538860103626943,965.0,0418524000001,0.3428246013667426,0.6207289293849658,878.0
WP-041-85240-00002,"Wells Township, Precinct 2",0418524000002,0.010783907092492741,0.07216922438822065,0.05682289506428868,0.15304852758191623,0.16134384072998756,0.2036499377851514,0.1936955620074658,0.11074243052675238,0.03774367482372459,0.3765479876160991,0.4268575851393189,0.19659442724458204,0.9681528662420382,0.012738853503184714,0.00045495905368516835,0.006824385805277525,0.011828935395814377,WP-041-85240-00002,0.3227513227513227,0.6624338624338625,1890.0,0418524000002,0.3274956217162872,0.626970227670753,1713.0
WP-043-10200-00001,"Breen Township, Precinct 1",0431020000001,0.006493506493506494,0.06493506493506493,0.05519480519480519,0.1525974025974026,0.17207792207792208,0.20454545454545456,0.17532467532467533,0.12012987012987013,0.048701298701298704,0.21428571428571427,0.5559006211180124,0.22981366459627328,0.9696969696969697,0.006734006734006734,0.010101010101010102,0.0,0.013468013468013467,WP-043-10200-00001,0.1802721088435374,0.8163265306122449,294.0,0431020000001,0.189922480620155,0.7403100775193798,258.0
WP-043-10220-00001,"Breitung Township, Precinct 1",0431022000001,0.01090909090909091,0.06327272727272727,0.056,0.16145454545454546,0.15854545454545454,0.19490909090909092,0.2101818181818182,0.096,0.04872727272727273,0.24488403819918145,0.5027285129604365,0.252387448840382,0.9694596711041503,0.009397024275646046,0.0007830853563038371,0.007830853563038372,0.012529365700861394,WP-043-10220-00001,0.2587917042380523,0.7330928764652841,1109.0,0431022000001,0.2606965174129353,0.6965174129353234,1005.0
WP-043-10220-00002,"Breitung Township, Precinct 2",0431022000002,0.014962593516209476,0.05236907730673317,0.04821280133000831,0.16126350789692437,0.17206982543640897,0.19866999168744803,0.22942643391521197,0.09226932668329177,0.030756442227763924,0.28043143297380585,0.5100154083204931,0.20955315870570107,0.9360568383658969,0.027531083481349913,0.0,0.006216696269982238,0.03019538188277087,WP-043-10220-00002,0.286624203821656,0.7038216560509554,942.0,0431022000002,0.2412587412587412,0.7004662004662005,858.0
WP-043-10220-00003,"Breitung Township, Precinct 3",0431022000003,0.007729468599033816,0.05603864734299517,0.05410628019323672,0.14299516908212562,0.14251207729468598,0.19758454106280193,0.2140096618357488,0.1285024154589372,0.05652173913043478,0.2777526053466244,0.4585410058903489,0.2637063887630267,0.9472033455305803,0.024046001045478306,0.0015682174594877157,0.00836382645060115,0.01881860951385259,WP-043-10220-00003,0.289134438305709,0.6961325966850829,1629.0,0431022000003,0.2740740740740741,0.6882154882154882,1485.0
WP-043-27660-00001,"Felch Township, Precinct 1",0432766000001,0.0018148820326678765,0.050816696914700546,0.07622504537205081,0.16333938294010888,0.16515426497277677,0.19419237749546278,0.1996370235934664,0.1161524500907441,0.032667876588021776,0.2235494880546075,0.5102389078498294,0.26621160409556316,0.9867172675521821,0.0,0.003795066413662239,0.003795066413662239,0.0056925996204933585,WP-043-27660-00001,0.2119815668202765,0.783410138248848,434.0,0432766000001,0.195054945054945,0.7774725274725275,364.0
WP-043-40960-01003,"City of Iron Mountain, Ward 1, Precinct 3",0434096001003,0.006639427987742594,0.07711950970377937,0.08120531154239019,0.18283963227783454,0.14555669050051073,0.186414708886619,0.18386108273748722,0.08937691521961184,0.04698672114402452,0.3005132991133924,0.37050863275781615,0.32897806812879143,0.9369565217391305,0.029891304347826088,0.0010869565217391304,0.01358695652173913,0.01847826086956522,WP-043-40960-01003,0.3663594470046083,0.6190476190476191,1302.0,0434096001003,0.3330486763450043,0.6327924850555081,1171.0
WP-043-40960-02002,"City of Iron Mountain, Ward 2, Precinct 2",0434096002002,0.007884972170686457,0.075139146567718,0.08766233766233766,0.19619666048237477,0.1437847866419295,0.19294990723562153,0.18645640074211503,0.08024118738404452,0.029684601113172542,0.325950689511074,0.3000417885499373,0.37400752193898873,0.9468645284825276,0.02537099090473911,0.0009573958831977022,0.011010052656773576,0.015797032072762087,WP-043-40960-02002,0.3854337152209492,0.5900163666121113,1222.0,0434096002002,0.3440486533449174,0.582971329278888,1151.0
WP-043-40960-03002,"City of Iron Mountain, Ward 3, Precinct 2",0434096003002,0.007580543272267846,0.07012002526847758,0.07833228048010107,0.20214782059380923,0.16740366392924827,0.18888186986734049,0.16487681617182565,0.07896399241945673,0.041692987997473153,0.3063583815028902,0.36184971098265895,0.33179190751445087,0.9494268374915711,0.028320971004720162,0.0006743088334457181,0.006743088334457181,0.014834794335805798,WP-043-40960-03002,0.3743356112376613,0.6021260440394837,1317.0,0434096003002,0.3163698049194232,0.628498727735369,1179.0
WP-043-43300-00001,"City of Kingsford, Precinct 1",0434330000001,0.00594883997620464,0.06900654372397383,0.07792980368828079,0.15407495538370017,0.14277215942891136,0.20047590719809638,0.15764425936942297,0.1255205234979179,0.06662700773349196,0.309328968903437,0.39879978177850517,0.2918712493180578,0.9547169811320755,0.016981132075471698,0.0025157232704402514,0.010062893081761006,0.015723270440251572,WP-043-43300-00001,0.3485576923076923,0.6394230769230769,1248.0,0434330000001,0.3092224231464738,0.6365280289330922,1106.0
WP-043-43300-00002,"City of Kingsford, Precinct 2",0434330000002,0.009541984732824428,0.06965648854961833,0.08206106870229007,0.18654580152671757,0.16412213740458015,0.1875,0.16889312977099236,0.08969465648854962,0.04198473282442748,0.27674624226348365,0.376657824933687,0.34659593280282935,0.9586447433981067,0.024414549078226207,0.000996512207274539,0.0029895366218236174,0.012954658694569009,WP-043-43300-00002,0.340499306518724,0.6380027739251041,1442.0,0434330000002,0.3199703043801039,0.6362286562731997,1347.0
WP-043-59220-00001,"City of Norway, Precinct 1",0435922000001,0.008350730688935281,0.06263048016701461,0.06889352818371608,0.1473903966597077,0.17536534446764093,0.22254697286012526,0.1674321503131524,0.09853862212943633,0.0488517745302714,0.2930359937402191,0.34076682316118934,0.36619718309859156,0.9579139981701739,0.021043000914913082,0.0018298261665141812,0.0027447392497712718,0.01646843549862763,WP-043-59220-00001,0.3874915023793338,0.592794017675051,1471.0,0435922000001,0.3451737451737451,0.5868725868725869,1295.0
WP-043-59240-00001,"Norway Township, Precinct 1",0435924000001,0.012014787430683918,0.05083179297597042,0.051756007393715345,0.16081330868761554,0.15711645101663585,0.20517560073937152,0.2134935304990758,0.10628465804066543,0.04251386321626617,0.28908296943231443,0.4707423580786026,0.24017467248908297,0.9536560247167868,0.015447991761071062,0.0020597322348094747,0.003089598352214212,0.025746652935118436,WP-043-59240-00001,0.3175965665236051,0.6706008583690987,932.0,0435924000001,0.2938978829389788,0.6575342465753424,803.0
WP-043-70600-00001,"Sagola Township, Precinct 1",0437060000001,0.007633587786259542,0.05216284987277354,0.07124681933842239,0.10178117048346055,0.11450381679389313,0.23027989821882952,0.24681933842239187,0.13104325699745548,0.044529262086514,0.25600961538461536,0.47716346153846156,0.2668269230769231,0.980528511821975,0.008344923504867872,0.0,0.0,0.011126564673157162,WP-043-70600-00001,0.263235294117647,0.7220588235294118,680.0,0437060000001,0.2489270386266094,0.7017167381974249,466.0
WP-043-84700-00001,"Waucedah Township, Precinct 1",0438470000001,0.004195804195804196,0.03776223776223776,0.055944055944055944,0.13426573426573427,0.15104895104895105,0.23916083916083916,0.21678321678321677,0.12167832167832168,0.039160839160839164,0.2801608579088472,0.44638069705093836,0.2734584450402145,0.9610778443113772,0.025449101796407185,0.0029940119760479044,0.0,0.010479041916167664,WP-043-84700-00001,0.2754716981132075,0.7132075471698113,530.0,0438470000001,0.2955974842767295,0.660377358490566,477.0
WP-043-85520-00001,"West Branch Township, Precinct 1",0438552000001,0.0,0.05128205128205128,0.05128205128205128,0.10256410256410256,0.1282051282051282,0.10256410256410256,0.358974358974359,0.15384615384615385,0.05128205128205128,0.4,0.425,0.175,1.0,0.0,0.0,0.0,0.0,WP-043-85520-00001,0.3513513513513513,0.6216216216216216,37.0,0438552000001,0.3548387096774194,0.5806451612903226,31.0
WP-045-07080-00001,"Bellevue Township, Precinct 1",0450708000001,0.015789473684210527,0.075,0.07280701754385965,0.19166666666666668,0.16842105263157894,0.19078947368421054,0.1763157894736842,0.08201754385964913,0.027192982456140352,0.46029173419773095,0.3824959481361426,0.15721231766612642,0.9513392857142857,0.03214285714285714,0.0008928571428571428,0.006696428571428571,0.008928571428571428,WP-045-07080-00001,0.2532651902328222,0.7331061896649631,1761.0,0450708000001,0.263724434876211,0.6846071044133477,929.0
WP-045-07440-00001,"Benton Charter Township, Precinct 1",0450744000001,0.010357815442561206,0.06826741996233522,0.05743879472693032,0.15819209039548024,0.1699623352165725,0.2019774011299435,0.19491525423728814,0.1120527306967985,0.026836158192090395,0.4372275501307759,0.4224062772449869,0.14036617262423715,0.9393792434529583,0.040737148399612025,0.0019398642095053346,0.010184287099903006,0.007759456838021339,WP-045-07440-00001,0.3597322922476296,0.6207473508087005,1793.0,0450744000001,0.330385344283007,0.5994946304485155,1583.0
WP-045-10920-00001,"Brookfield Township, Precinct 1",0451092000001,0.005633802816901409,0.07511737089201878,0.07136150234741784,0.14553990610328638,0.1784037558685446,0.22253521126760564,0.17089201877934274,0.09859154929577464,0.03192488262910798,0.4602224123182207,0.388366124893071,0.1514114627887083,0.9548447789275635,0.02634054562558796,0.005644402634054563,0.004703668861712135,0.008466603951081843,WP-045-10920-00001,0.2920143027413587,0.6865315852205006,839.0,0451092000001,0.2566844919786096,0.6671122994652406,748.0
